school_name,gender,platform,base_url,status,division,source_id,softball_roster,field_hockey_roster,beach_volleyball_roster,football_roster,baseball_roster,cross_country_roster,soccer_roster,volleyball_roster,water_polo_roster,basketball_roster,bowling_roster,fencing_roster,gymnastics_roster,ice_hockey_roster,swimming_diving_roster,track_field_roster,wrestling_roster,golf_roster,lacrosse_roster,rowing_roster,tennis_roster
Ferris State University,Men,PrestoSports,http://www.ferrisstatebulldogs.com/,OK,II,260,,,,https://www.ferrisstatebulldogs.com/sports/fball/2025-26/roster,,https://www.ferrisstatebulldogs.com/sports/mxc/2025-26/roster,,,,https://www.ferrisstatebulldogs.com/sports/mbkb/2025-26/roster,,,,https://www.ferrisstatebulldogs.com/sports/mice/2025-26/roster,,https://www.ferrisstatebulldogs.com/sports/mtrack/2025-26/roster,,https://ferrisstate.prestosports.com/sports/mgolf/2025-26/roster,,,https://www.ferrisstatebulldogs.com/sports/mten/2025-26/roster
Ferris State University,Women,PrestoSports,http://www.ferrisstatebulldogs.com/,OK,II,260,https://www.ferrisstatebulldogs.com/sports/sball/2025-26/roster,,,,,https://www.ferrisstatebulldogs.com/sports/wxc/2025-26/roster,https://www.ferrisstatebulldogs.com/sports/wsoc/2025-26/roster,https://www.ferrisstatebulldogs.com/sports/wvball/2025-26/roster,,https://www.ferrisstatebulldogs.com/sports/wbkb/2025-26/roster,,,,,,https://www.ferrisstatebulldogs.com/sports/wtrack/2025-26/roster,,https://www.ferrisstatebulldogs.com/sports/wgolf/2025-26/roster,,,https://www.ferrisstatebulldogs.com/sports/wten/2025-26/roster
Ferrum College,Men,Sidearm Sports,http://www.ferrumpanthers.com/,OK,III,261,,,,https://ferrumpanthers.com/sports/football/roster,https://ferrumpanthers.com/sports/baseball/roster,https://ferrumpanthers.com/sports/mens-cross-country/roster,https://ferrumpanthers.com/sports/mens-soccer/roster,,,https://ferrumpanthers.com/sports/mens-basketball/roster,,,,,,https://ferrumpanthers.com/sports/mens-track-and-field/roster,https://ferrumpanthers.com/sports/wrestling/roster,https://ferrumpanthers.com/sports/mens-golf/roster,,,https://ferrumpanthers.com/sports/mens-tennis/roster
Ferrum College,Women,Sidearm Sports,http://www.ferrumpanthers.com/,OK,III,261,https://ferrumpanthers.com/sports/softball/roster,,,,,https://ferrumpanthers.com/sports/womens-cross-country/roster,https://ferrumpanthers.com/sports/womens-soccer/roster,https://ferrumpanthers.com/sports/womens-volleyball/roster,,https://ferrumpanthers.com/sports/womens-basketball/roster,,,,,,https://ferrumpanthers.com/sports/womens-track-and-field/roster,,https://ferrumpanthers.com/sports/womens-golf/roster,https://ferrumpanthers.com/sports/womens-lacrosse/roster,,https://ferrumpanthers.com/sports/womens-tennis/roster
Fitchburg State University,Men,PrestoSports,http://www.fitchburgfalcons.com/,OK,III,262,,,,https://www.fitchburgfalcons.com/sports/fball/2025-26/roster,https://www.fitchburgfalcons.com/sports/bsb/2025-26/roster,https://www.fitchburgfalcons.com/sports/mxc/2025-26/roster,https://www.fitchburgfalcons.com/sports/msoc/2025-26/roster,https://www.fitchburgfalcons.com/sports/mvball/2025-26/roster,,https://www.fitchburgfalcons.com/sports/mbkb/2025-26/roster,,,,https://www.fitchburgfalcons.com/sports/mice/2025-26/roster,,,,,,,
Fitchburg State University,Women,PrestoSports,http://www.fitchburgfalcons.com/,OK,III,262,https://www.fitchburgfalcons.com/sports/sball/2025-26/roster,https://www.fitchburgfalcons.com/sports/fh/2025-26/roster,,,,https://www.fitchburgfalcons.com/sports/wxc/2025-26/roster,https://www.fitchburgfalcons.com/sports/wsoc/2025-26/roster,https://www.fitchburgfalcons.com/sports/wvball/2025-26/roster,,https://www.fitchburgfalcons.com/sports/wbkb/2025-26/roster,,,,,,,,,https://www.fitchburgfalcons.com/sports/wlax/2025-26/roster,,
Flagler College,Men,Sidearm Sports,http://www.flaglerathletics.com/,OK,II,263,,,,,https://flaglerathletics.com/sports/baseball/roster,https://flaglerathletics.com/sports/mens-cross-country/roster,https://flaglerathletics.com/sports/mens-soccer/roster,,,https://flaglerathletics.com/sports/mens-basketball/roster,,,,,,,,https://flaglerathletics.com/sports/mens-golf/roster,https://flaglerathletics.com/sports/mens-lacrosse/roster,,https://flaglerathletics.com/sports/mens-tennis/roster
Flagler College,Women,Sidearm Sports,http://www.flaglerathletics.com/,OK,II,263,https://flaglerathletics.com/sports/softball/roster,,,,,https://flaglerathletics.com/sports/womens-cross-country/roster,https://flaglerathletics.com/sports/womens-soccer/roster,https://flaglerathletics.com/sports/womens-volleyball/roster,,https://flaglerathletics.com/sports/womens-basketball/roster,,,,,,,,https://flaglerathletics.com/sports/womens-golf/roster,https://flaglerathletics.com/sports/womens-lacrosse/roster,,https://flaglerathletics.com/sports/womens-tennis/roster
Florida A&M University,Men,Sidearm Sports,http://www.famuathletics.com/,OK,I-FCS,264,,,,https://famuathletics.com/sports/football/roster,https://famuathletics.com/sports/baseball/roster,,,,,https://famuathletics.com/sports/mens-basketball/roster,,,,,,https://famuathletics.com/sports/mens-track-and-field/roster,,https://famuathletics.com/sports/mens-golf/roster,,,
Florida A&M University,Women,Sidearm Sports,http://www.famuathletics.com/,OK,I-FCS,264,https://famuathletics.com/sports/softball/roster,,,,,https://famuathletics.com/sports/womens-cross-country/roster,,https://famuathletics.com/sports/womens-volleyball/roster,,https://famuathletics.com/sports/womens-basketball/roster,https://famuathletics.com/sports/womens-bowling/roster,,,,,https://famuathletics.com/sports/womens-track-and-field/roster,,,,,https://famuathletics.com/sports/womens-tennis/roster
Florida Atlantic University,Men,Sidearm Sports,http://www.fausports.com/,OK,I-FBS,265,,,,https://fausports.com/sports/football/roster,https://fausports.com/sports/baseball/roster,https://fausports.com/sports/mens-cross-country/roster,https://fausports.com/sports/mens-soccer/roster,,,https://fausports.com/sports/mens-basketball/roster,,,,,https://fausports.com/sports/swimming-and-diving/roster,,,https://fausports.com/sports/mens-golf/roster,,,https://fausports.com/sports/mens-tennis/roster
Florida Atlantic University,Women,Sidearm Sports,http://www.fausports.com/,OK,I-FBS,265,https://fausports.com/sports/softball/roster,,https://fausports.com/sports/womens-beach-volleyball/roster,,,,https://fausports.com/sports/womens-soccer/roster,https://fausports.com/sports/womens-volleyball/roster,,https://fausports.com/sports/womens-basketball/roster,,,,,https://fausports.com/sports/swimming-and-diving/roster,https://fausports.com/sports/womens-track-and-field/roster,,https://fausports.com/sports/womens-golf/roster,,,https://fausports.com/sports/womens-tennis/roster
Florida Gulf Coast University,Men,Sidearm Sports,http://fgcuathletics.com/,OK,I,266,,,,,https://fgcuathletics.com/sports/baseball/roster,https://fgcuathletics.com/sports/mens-cross-country/roster,https://fgcuathletics.com/sports/mens-soccer/roster,,,https://fgcuathletics.com/sports/mens-basketball/roster,,,,,,,,https://fgcuathletics.com/sports/mens-golf/roster,,,https://fgcuathletics.com/sports/mens-tennis/roster
Florida Gulf Coast University,Women,Sidearm Sports,http://fgcuathletics.com/,OK,I,266,https://fgcuathletics.com/sports/softball/roster,,https://fgcuathletics.com/sports/womens-beach-volleyball/roster,,,https://fgcuathletics.com/sports/womens-cross-country/roster,https://fgcuathletics.com/sports/womens-soccer/roster,https://fgcuathletics.com/sports/womens-volleyball/roster,,https://fgcuathletics.com/sports/womens-basketball/roster,,,,,https://fgcuathletics.com/sports/womens-swimming-and-diving/roster,,,https://fgcuathletics.com/sports/womens-golf/roster,,,https://fgcuathletics.com/sports/womens-tennis/roster
Florida Institute of Technology,Men,Sidearm Sports,http://floridatechsports.com/,OK,II,267,,,,,https://floridatechsports.com/sports/baseball/roster,https://floridatechsports.com/sports/mens-cross-country/roster,https://floridatechsports.com/sports/mens-soccer/roster,,,https://floridatechsports.com/sports/mens-basketball/roster,,,,https://floridatechsports.com/sports/mens-ice-hockey/roster,https://floridatechsports.com/sports/mens-swimming-and-diving/roster,,,,https://floridatechsports.com/sports/mens-lacrosse/roster,https://floridatechsports.com/sports/mens-rowing/roster,
Florida Institute of Technology,Women,Sidearm Sports,http://floridatechsports.com/,OK,II,267,https://floridatechsports.com/sports/softball/roster,,,,,,https://floridatechsports.com/sports/womens-soccer/roster,https://floridatechsports.com/sports/womens-volleyball/roster,,https://floridatechsports.com/sports/womens-basketball/roster,,,,,https://floridatechsports.com/sports/womens-swimming-and-diving/roster,,,,https://floridatechsports.com/sports/womens-lacrosse/roster,https://floridatechsports.com/sports/womens-rowing/roster,
Florida International University,Men,Sidearm Sports,http://www.fiusports.com/,OK,I-FBS,268,,,,https://fiusports.com/sports/football/roster,https://fiusports.com/sports/baseball/roster,,https://fiusports.com/sports/mens-soccer/roster,,,https://fiusports.com/sports/mens-basketball/roster,,,,,,https://fiusports.com/sports/mens-track-and-field/roster,,,,,
Florida International University,Women,Sidearm Sports,http://www.fiusports.com/,OK,I-FBS,268,https://fiusports.com/sports/softball/roster,,https://fiusports.com/sports/womens-beach-volleyball/roster,,,,https://fiusports.com/sports/womens-soccer/roster,https://fiusports.com/sports/womens-volleyball/roster,,https://fiusports.com/sports/womens-basketball/roster,,,,,https://fiusports.com/sports/womens-swimming-and-diving/roster,https://fiusports.com/sports/womens-track-and-field/roster,,https://fiusports.com/sports/womens-golf/roster,,,https://fiusports.com/sports/womens-tennis/roster
Florida Southern College,Men,Sidearm Sports,http://www.fscmocs.com/,OK,II,269,,,,,https://fscmocs.com/sports/baseball/roster,https://fscmocs.com/sports/mens-cross-country/roster,https://fscmocs.com/sports/mens-soccer/roster,,,https://fscmocs.com/sports/mens-basketball/roster,,,,https://fscmocs.com/sports/mens-ice-hockey/roster,https://fscmocs.com/sports/mens-swimming-and-diving/roster,https://fscmocs.com/sports/mens-track-and-field/roster,,https://fscmocs.com/sports/mens-golf/roster,https://fscmocs.com/sports/mens-lacrosse/roster,,https://fscmocs.com/sports/mens-tennis/roster
Florida Southern College,Women,Sidearm Sports,http://www.fscmocs.com/,OK,II,269,https://fscmocs.com/sports/softball/roster,,https://fscmocs.com/sports/womens-beach-volleyball/roster,,,https://fscmocs.com/sports/womens-cross-country/roster,https://fscmocs.com/sports/womens-soccer/roster,https://fscmocs.com/sports/womens-volleyball/roster,,https://fscmocs.com/sports/womens-basketball/roster,,,,,https://fscmocs.com/sports/womens-swimming-and-diving/roster,https://fscmocs.com/sports/womens-track-and-field/roster,,https://fscmocs.com/sports/womens-golf/roster,https://fscmocs.com/sports/womens-lacrosse/roster,,https://fscmocs.com/sports/womens-tennis/roster
Florida State University,Men,Sidearm Sports,http://www.seminoles.com/,OK,I-FBS,270,,,,https://seminoles.com/sports/football/roster,https://seminoles.com/sports/baseball/roster,https://seminoles.com/sports/mens-cross-country/roster,,,,https://seminoles.com/sports/mens-basketball/roster,,,,,https://seminoles.com/sports/mens-swimming-and-diving/roster,https://seminoles.com/sports/mens-track-and-field/roster,,https://seminoles.com/sports/mens-golf/roster,,,https://seminoles.com/sports/mens-tennis/roster
Florida State University,Women,Sidearm Sports,http://www.seminoles.com/,OK,I-FBS,270,https://seminoles.com/sports/softball/roster,,https://seminoles.com/sports/womens-beach-volleyball/roster,,,https://seminoles.com/sports/womens-cross-country/roster,https://seminoles.com/sports/womens-soccer/roster,https://seminoles.com/sports/womens-volleyball/roster,,https://seminoles.com/sports/womens-basketball/roster,,,,,https://seminoles.com/sports/womens-swimming-and-diving/roster,https://seminoles.com/sports/womens-track-and-field/roster,,https://seminoles.com/sports/womens-golf/roster,https://seminoles.com/sports/womens-lacrosse/roster,,https://seminoles.com/sports/womens-tennis/roster
Fordham University,Men,Sidearm Sports,http://www.fordhamsports.com/,OK,I-FCS,271,,,,https://fordhamsports.com/sports/football/roster,https://fordhamsports.com/sports/baseball/roster,https://fordhamsports.com/sports/mens-cross-country/roster,https://fordhamsports.com/sports/mens-soccer/roster,,https://fordhamsports.com/sports/mens-water-polo/roster,https://fordhamsports.com/sports/mens-basketball/roster,,,,,https://fordhamsports.com/sports/mens-swimming-and-diving/roster,https://fordhamsports.com/sports/mens-track-and-field/roster,,https://fordhamsports.com/sports/mens-golf/roster,,,https://fordhamsports.com/sports/mens-tennis/roster
Fordham University,Women,Sidearm Sports,http://www.fordhamsports.com/,OK,I-FCS,271,https://fordhamsports.com/sports/softball/roster,,,,,https://fordhamsports.com/sports/womens-cross-country/roster,https://fordhamsports.com/sports/womens-soccer/roster,https://fordhamsports.com/sports/womens-volleyball/roster,,https://fordhamsports.com/sports/womens-basketball/roster,,,,,https://fordhamsports.com/sports/womens-swimming-and-diving/roster,https://fordhamsports.com/sports/womens-track-and-field/roster,,,,https://fordhamsports.com/sports/womens-rowing/roster,https://fordhamsports.com/sports/womens-tennis/roster
Fort Hays State University,Men,Sidearm Sports,http://www.fhsuathletics.com/,OK,II,272,,,,https://fhsuathletics.com/sports/football/roster,https://fhsuathletics.com/sports/baseball/roster,https://fhsuathletics.com/sports/mens-cross-country/roster,https://fhsuathletics.com/sports/mens-soccer/roster,,,https://fhsuathletics.com/sports/mens-basketball/roster,,,,,,https://fhsuathletics.com/sports/mens-track-and-field/roster,https://fhsuathletics.com/sports/wrestling/roster,https://fhsuathletics.com/sports/mens-golf/roster,,,
Fort Hays State University,Women,Sidearm Sports,http://www.fhsuathletics.com/,OK,II,272,https://fhsuathletics.com/sports/softball/roster,,,,,https://fhsuathletics.com/sports/womens-cross-country/roster,https://fhsuathletics.com/sports/womens-soccer/roster,https://fhsuathletics.com/sports/womens-volleyball/roster,,https://fhsuathletics.com/sports/womens-basketball/roster,,,,,,https://fhsuathletics.com/sports/womens-track-and-field/roster,https://fhsuathletics.com/sports/womens-wrestling/roster,https://fhsuathletics.com/sports/womens-golf/roster,,,https://fhsuathletics.com/sports/womens-tennis/roster
Fort Lewis College,Men,Sidearm Sports,http://www.goskyhawks.com/,OK,II,273,,,,https://goskyhawks.com/sports/football/roster,,https://goskyhawks.com/sports/mens-cross-country/roster,https://goskyhawks.com/sports/mens-soccer/roster,,,https://goskyhawks.com/sports/mens-basketball/roster,,,,,,https://goskyhawks.com/sports/mens-track-field/roster,,https://goskyhawks.com/sports/mens-golf/roster,,,
Fort Lewis College,Women,Sidearm Sports,http://www.goskyhawks.com/,OK,II,273,https://goskyhawks.com/sports/softball/roster,,,,,https://goskyhawks.com/sports/womens-cross-country/roster,https://goskyhawks.com/sports/womens-soccer/roster,https://goskyhawks.com/sports/womens-volleyball/roster,,https://goskyhawks.com/sports/womens-basketball/roster,,,,,,https://goskyhawks.com/sports/womens-track-and-field/roster,,https://goskyhawks.com/sports/womens-golf/roster,https://goskyhawks.com/sports/womens-lacrosse/roster,,
Fort Valley State University,Men,Sidearm Sports,http://fvsusports.com/index.aspx,OK,II,274,,,,https://fvsusports.com/sports/football/roster,,https://fvsusports.com/sports/mens-cross-country/roster,,https://fvsusports.com/sports/mens-volleyball/roster,,https://fvsusports.com/sports/mens-basketball/roster,,,,,,https://fvsusports.com/sports/mens-track-and-field/roster,,,,,
Fort Valley State University,Women,Sidearm Sports,http://fvsusports.com/index.aspx,OK,II,274,https://fvsusports.com/sports/softball/roster,,,,,https://fvsusports.com/sports/womens-cross-country/roster,,https://fvsusports.com/sports/womens-volleyball/roster,,https://fvsusports.com/sports/womens-basketball/roster,,,,,,https://fvsusports.com/sports/womens-track-and-field/roster,,,,,
Framingham State University,Men,PrestoSports,http://www.fsurams.com/,OK,III,275,,,,https://www.fsurams.com/sports/fball/2025-26/roster,https://www.fsurams.com/sports/bsb/2025-26/roster,https://www.fsurams.com/sports/mxc/2025-26/roster,https://www.fsurams.com/sports/msoc/2025-26/roster,,,https://www.fsurams.com/sports/mbkb/2025-26/roster,,,,https://www.fsurams.com/sports/mice/2025-26/roster,,,,,,,
